GroupName,Iteration,TestCaseID,TransactionType,TestCaseDesription,StartDate,EndDate,Status,Description,Screenshot,Quote Number
"URBAN","","HO_Rating_TC8","UnderwritingQuestions","Create Dwelling Fire Full Quote","2019/01/14 19:51:28","2019/01/14 19:51:42","PASS","","",""
"URBAN","","HO_Rating_TC8","CalculatePremium","Create Dwelling Fire Full Quote","2019/01/14 19:51:42","2019/01/14 19:52:11","PASS","","",""
"URBAN","","HO_Rating_TC8","GetPolicyID","Create Dwelling Fire Full Quote","2019/01/14 19:52:11","2019/01/14 19:52:27","PASS","","",""
"URBAN","","HO_Rating_TC8","PremiumSummaryVerification","Create Dwelling Fire Full Quote","2019/01/14 19:52:49","2019/01/14 19:52:48","FAIL","TestCase: HO_Rating_TC8 Tranasction: PremiumSummaryVerification Error: Unknown...","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Rating_TC8_PremiumSummaryVerification_null.jpeg",""
"CloseAndLaunchBrowser","","CloseAndLaunchBrowser","CloseAndLaunchBrowser","CloseAndLaunchBrowser","2019/01/14 19:52:49","2019/01/14 19:52:57","PASS","","",""
"URBAN","","HO_Rating_TC9","Login","Create Dwelling Fire Full Quote","2019/01/14 19:52:57","2019/01/14 19:53:01","PASS","","",""
"URBAN","","HO_Rating_TC9","CreateQuotePolicy","Create Dwelling Fire Full Quote","2019/01/14 19:53:01","2019/01/14 19:53:26","PASS","","",""
"URBAN","","HO_Rating_TC9","ProductInformation","Create Dwelling Fire Full Quote","2019/01/14 19:53:26","2019/01/14 19:55:43","PASS","","",""
"URBAN","","HO_Rating_TC9","PropertyDetails","Create Dwelling Fire Full Quote","2019/01/14 19:55:43","2019/01/14 19:58:02","PASS","","",""
"URBAN","","HO_Rating_TC9","RenovationDetails","Create Dwelling Fire Full Quote","2019/01/14 19:58:02","2019/01/14 19:58:52","PASS","","",""
"URBAN","","HO_Rating_TC9","Next","Create Dwelling Fire Full Quote","2019/01/14 19:58:52","2019/01/14 19:59:04","PASS","","",""
"URBAN","","HO_Rating_TC9","CoverageDetails","Create Dwelling Fire Full Quote","2019/01/14 19:59:04","2019/01/14 20:00:20","PASS","","",""
"URBAN","","HO_Rating_TC9","Next","Create Dwelling Fire Full Quote","2019/01/14 20:00:20","2019/01/14 20:00:32","PASS","","",""
"URBAN","","HO_Rating_TC9","OptionalCoverageDetails","Create Dwelling Fire Full Quote","2019/01/14 20:00:32","2019/01/14 20:01:29","PASS","","",""
"URBAN","","HO_Rating_TC9","OptionalCoverageDetails_1","Create Dwelling Fire Full Quote","2019/01/14 20:01:29","2019/01/14 20:02:26","PASS","","",""
"URBAN","","HO_Rating_TC9","OptionalCoverageDetails_1","Create Dwelling Fire Full Quote","2019/01/14 20:02:26","2019/01/14 20:02:55","PASS","","",""
"URBAN","","HO_Rating_TC9","OptionalCoverageDetails_2","Create Dwelling Fire Full Quote","2019/01/14 20:02:55","2019/01/14 20:03:47","PASS","","",""
"URBAN","","HO_Rating_TC9","OptionalCoverageDetails_3","Create Dwelling Fire Full Quote","2019/01/14 20:03:47","2019/01/14 20:05:17","PASS","","",""
"URBAN","","HO_Rating_TC9","OptionalCoverageDetails_4","Create Dwelling Fire Full Quote","2019/01/14 20:05:17","2019/01/14 20:06:14","PASS","","",""
"URBAN","","HO_Rating_TC9","OptionalCoverageDetails_5","Create Dwelling Fire Full Quote","2019/01/14 20:06:14","2019/01/14 20:07:06","PASS","","",""
"URBAN","","HO_Rating_TC9","Next","Create Dwelling Fire Full Quote","2019/01/14 20:07:06","2019/01/14 20:07:17","PASS","","",""
"URBAN","","HO_Rating_TC9","AdditionalInterests","Create Dwelling Fire Full Quote","2019/01/14 20:07:17","2019/01/14 20:08:19","PASS","","",""
"URBAN","","HO_Rating_TC9","AdditionalInterests_1","Create Dwelling Fire Full Quote","2019/01/14 20:08:19","2019/01/14 20:09:19","PASS","","",""
"URBAN","","HO_Rating_TC9","Next","Create Dwelling Fire Full Quote","2019/01/14 20:09:19","2019/01/14 20:09:30","PASS","","",""
"URBAN","","HO_Rating_TC9","UnderwritingQuestions","Create Dwelling Fire Full Quote","2019/01/14 20:09:30","2019/01/14 20:09:45","PASS","","",""
"URBAN","","HO_Rating_TC9","CalculatePremium","Create Dwelling Fire Full Quote","2019/01/14 20:09:45","2019/01/14 20:10:13","PASS","","",""
"URBAN","","HO_Rating_TC9","GetPolicyID","Create Dwelling Fire Full Quote","2019/01/14 20:10:13","2019/01/14 20:10:29","PASS","","",""
"URBAN","","HO_Rating_TC9","PremiumSummaryVerification","Create Dwelling Fire Full Quote","2019/01/14 20:10:51","2019/01/14 20:10:51","FAIL","TestCase: HO_Rating_TC9 Tranasction: PremiumSummaryVerification Error: Unknown...","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Rating_TC9_PremiumSummaryVerification_null.jpeg",""
"URBAN","","HO_Rating_TC9","Save","Create Dwelling Fire Full Quote","2019/01/14 20:10:51","2019/01/14 20:11:14","PASS","","",""
"URBAN","","HO_Rating_TC9","Approve","Create Dwelling Fire Full Quote","2019/01/14 20:11:14","2019/01/14 20:12:20","PASS","","",""
"URBAN","","HO_Rating_TC9","Issuance","Create Dwelling Fire Full Quote","2019/01/14 20:12:20","2019/01/14 20:14:22","PASS","","",""
"URBAN","","HO_Rating_TC9","MakeDownPayment","Create Dwelling Fire Full Quote","2019/01/14 20:14:22","2019/01/14 20:15:40","PASS","","",""
"CloseAndLaunchBrowser","","CloseAndLaunchBrowser","CloseAndLaunchBrowser","CloseAndLaunchBrowser","2019/01/14 20:15:40","2019/01/14 20:15:48","PASS","","",""
"URBAN","","HO_Rating_TC10","Login","Create Dwelling Fire Full Quote","2019/01/14 20:15:48","2019/01/14 20:15:52","PASS","","",""
"URBAN","","HO_Rating_TC10","CreateQuotePolicy","Create Dwelling Fire Full Quote","2019/01/14 20:15:52","2019/01/14 20:16:17","PASS","","",""
"URBAN","","HO_Rating_TC10","ProductInformation","Create Dwelling Fire Full Quote","2019/01/14 20:16:17","2019/01/14 20:18:22","PASS","","",""
"URBAN","","HO_Rating_TC10","PropertyDetails","Create Dwelling Fire Full Quote","2019/01/14 20:18:22","2019/01/14 20:20:47","PASS","","",""
"URBAN","","HO_Rating_TC10","RenovationDetails","Create Dwelling Fire Full Quote","2019/01/14 20:20:47","2019/01/14 20:21:37","PASS","","",""
"URBAN","","HO_Rating_TC10","Next","Create Dwelling Fire Full Quote","2019/01/14 20:21:37","2019/01/14 20:21:49","PASS","","",""
"URBAN","","HO_Rating_TC10","CoverageDetails","Create Dwelling Fire Full Quote","2019/01/14 20:21:49","2019/01/14 20:22:41","PASS","","",""
"URBAN","","HO_Rating_TC10","Next","Create Dwelling Fire Full Quote","2019/01/14 20:22:41","2019/01/14 20:22:53","PASS","","",""
"URBAN","","HO_Rating_TC10","OptionalCoverageDetails","Create Dwelling Fire Full Quote","2019/01/14 20:22:53","2019/01/14 20:23:28","PASS","","",""
"URBAN","","HO_Rating_TC10","OptionalCoverageDetails_1","Create Dwelling Fire Full Quote","2019/01/14 20:23:28","2019/01/14 20:23:47","PASS","","",""
"URBAN","","HO_Rating_TC10","OptionalCoverageDetails_2","Create Dwelling Fire Full Quote","2019/01/14 20:23:47","2019/01/14 20:25:20","PASS","","",""
"URBAN","","HO_Rating_TC10","OptionalCoverageDetails_3","Create Dwelling Fire Full Quote","2019/01/14 20:25:20","2019/01/14 20:26:18","PASS","","",""
"URBAN","","HO_Rating_TC10","OptionalCoverageDetails_4","Create Dwelling Fire Full Quote","2019/01/14 20:26:18","2019/01/14 20:27:13","PASS","","",""
"URBAN","","HO_Rating_TC10","OptionalCoverageDetails_5","Create Dwelling Fire Full Quote","2019/01/14 20:27:13","2019/01/14 20:28:37","PASS","","",""
"URBAN","","HO_Rating_TC10","OptionalCoverageDetails_6","Create Dwelling Fire Full Quote","2019/01/14 20:28:37","2019/01/14 20:29:28","PASS","","",""
"URBAN","","HO_Rating_TC10","Next","Create Dwelling Fire Full Quote","2019/01/14 20:29:28","2019/01/14 20:29:40","PASS","","",""
"URBAN","","HO_Rating_TC10","Next","Create Dwelling Fire Full Quote","2019/01/14 20:29:40","2019/01/14 20:29:52","PASS","","",""
"URBAN","","HO_Rating_TC10","UnderwritingQuestions","Create Dwelling Fire Full Quote","2019/01/14 20:29:52","2019/01/14 20:30:08","PASS","","",""
"URBAN","","HO_Rating_TC10","CalculatePremium","Create Dwelling Fire Full Quote","2019/01/14 20:30:08","2019/01/14 20:30:37","PASS","","",""
"URBAN","","HO_Rating_TC10","GetPolicyID","Create Dwelling Fire Full Quote","2019/01/14 20:30:37","2019/01/14 20:30:53","PASS","","",""
"URBAN","","HO_Rating_TC10","PremiumSummaryVerification","Create Dwelling Fire Full Quote","2019/01/14 20:31:15","2019/01/14 20:31:14","FAIL","TestCase: HO_Rating_TC10 Tranasction: PremiumSummaryVerification Error: Unknown...","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Rating_TC10_PremiumSummaryVerification_null.jpeg",""
"CloseAndLaunchBrowser","","CloseAndLaunchBrowser","CloseAndLaunchBrowser","CloseAndLaunchBrowser","2019/01/14 20:31:15","2019/01/14 20:31:24","PASS","","",""
"URBAN","","HO_Rating_TC11","Login","Create Dwelling Fire Full Quote","2019/01/14 20:31:24","2019/01/14 20:31:28","PASS","","",""
"URBAN","","HO_Rating_TC11","CreateQuotePolicy","Create Dwelling Fire Full Quote","2019/01/14 20:31:28","2019/01/14 20:31:53","PASS","","",""
"URBAN","","HO_Rating_TC11","ProductInformation","Create Dwelling Fire Full Quote","2019/01/14 20:31:53","2019/01/14 20:33:59","PASS","","",""
"URBAN","","HO_Rating_TC11","PropertyDetails","Create Dwelling Fire Full Quote","2019/01/14 20:33:59","2019/01/14 20:36:37","PASS","","",""
"URBAN","","HO_Rating_TC11","RenovationDetails","Create Dwelling Fire Full Quote","2019/01/14 20:36:37","2019/01/14 20:37:28","PASS","","",""
"URBAN","","HO_Rating_TC11","Next","Create Dwelling Fire Full Quote","2019/01/14 20:37:28","2019/01/14 20:37:39","PASS","","",""
"URBAN","","HO_Rating_TC11","CoverageDetails","Create Dwelling Fire Full Quote","2019/01/14 20:37:39","2019/01/14 20:39:02","PASS","","",""
"URBAN","","HO_Rating_TC11","Next","Create Dwelling Fire Full Quote","2019/01/14 20:39:02","2019/01/14 20:39:14","PASS","","",""
"URBAN","","HO_Rating_TC11","OptionalCoverageDetails","Create Dwelling Fire Full Quote","2019/01/14 20:39:14","2019/01/14 20:39:49","PASS","","",""
"URBAN","","HO_Rating_TC11","OptionalCoverageDetails_1","Create Dwelling Fire Full Quote","2019/01/14 20:39:49","2019/01/14 20:40:53","PASS","","",""
"URBAN","","HO_Rating_TC11","OptionalCoverageDetails_2","Create Dwelling Fire Full Quote","2019/01/14 20:40:53","2019/01/14 20:41:44","PASS","","",""
"URBAN","","HO_Rating_TC11","OptionalCoverageDetails_3","Create Dwelling Fire Full Quote","2019/01/14 20:41:44","2019/01/14 20:42:41","PASS","","",""
"URBAN","","HO_Rating_TC11","OptionalCoverageDetails_4","Create Dwelling Fire Full Quote","2019/01/14 20:42:41","2019/01/14 20:43:39","PASS","","",""
"URBAN","","HO_Rating_TC11","Next","Create Dwelling Fire Full Quote","2019/01/14 20:43:39","2019/01/14 20:43:51","PASS","","",""
"URBAN","","HO_Rating_TC11","Next","Create Dwelling Fire Full Quote","2019/01/14 20:43:51","2019/01/14 20:44:03","PASS","","",""
"URBAN","","HO_Rating_TC11","UnderwritingQuestions","Create Dwelling Fire Full Quote","2019/01/14 20:44:03","2019/01/14 20:44:17","PASS","","",""
"URBAN","","HO_Rating_TC11","CalculatePremium","Create Dwelling Fire Full Quote","2019/01/14 20:44:17","2019/01/14 20:44:45","PASS","","",""
"URBAN","","HO_Rating_TC11","GetPolicyID","Create Dwelling Fire Full Quote","2019/01/14 20:44:45","2019/01/14 20:45:01","PASS","","",""
"URBAN","","HO_Rating_TC11","PremiumSummaryVerification","Create Dwelling Fire Full Quote","2019/01/14 20:45:23","2019/01/14 20:45:23","FAIL","TestCase: HO_Rating_TC11 Tranasction: PremiumSummaryVerification Error: Unknown...","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Rating_TC11_PremiumSummaryVerification_null.jpeg",""
"CloseAndLaunchBrowser","","CloseAndLaunchBrowser","CloseAndLaunchBrowser","CloseAndLaunchBrowser","2019/01/14 20:45:23","2019/01/14 20:45:33","PASS","","",""
"URBAN","","HO_Rating_TC12","Login","Create Dwelling Fire Full Quote","2019/01/14 20:45:33","2019/01/14 20:45:37","PASS","","",""
"URBAN","","HO_Rating_TC12","CreateQuotePolicy","Create Dwelling Fire Full Quote","2019/01/14 20:45:37","2019/01/14 20:46:01","PASS","","",""
"URBAN","","HO_Rating_TC12","ProductInformation","Create Dwelling Fire Full Quote","2019/01/14 20:46:01","2019/01/14 20:48:15","PASS","","",""
"URBAN","","HO_Rating_TC12","PropertyDetails","Create Dwelling Fire Full Quote","2019/01/14 20:48:15","2019/01/14 20:50:42","PASS","","",""
"URBAN","","HO_Rating_TC12","RenovationDetails","Create Dwelling Fire Full Quote","2019/01/14 20:50:42","2019/01/14 20:51:32","PASS","","",""
"URBAN","","HO_Rating_TC12","Next","Create Dwelling Fire Full Quote","2019/01/14 20:51:32","2019/01/14 20:51:44","PASS","","",""
"URBAN","","HO_Rating_TC12","CoverageDetails","Create Dwelling Fire Full Quote","2019/01/14 20:51:44","2019/01/14 20:52:53","PASS","","",""
"URBAN","","HO_Rating_TC12","Next","Create Dwelling Fire Full Quote","2019/01/14 20:52:53","2019/01/14 20:53:05","PASS","","",""
"URBAN","","HO_Rating_TC12","OptionalCoverageDetails","Create Dwelling Fire Full Quote","2019/01/14 20:53:05","2019/01/14 20:54:36","PASS","","",""
"URBAN","","HO_Rating_TC12","OptionalCoverageDetails_1","Create Dwelling Fire Full Quote","2019/01/14 20:54:36","2019/01/14 20:55:33","PASS","","",""
"URBAN","","HO_Rating_TC12","OptionalCoverageDetails_2","Create Dwelling Fire Full Quote","2019/01/14 20:55:33","2019/01/14 20:56:24","PASS","","",""
"URBAN","","HO_Rating_TC12","OptionalCoverageDetails_3","Create Dwelling Fire Full Quote","2019/01/14 20:56:24","2019/01/14 20:57:21","PASS","","",""
"URBAN","","HO_Rating_TC12","OptionalCoverageDetails_3","Create Dwelling Fire Full Quote","2019/01/14 20:57:21","2019/01/14 20:57:50","PASS","","",""
"URBAN","","HO_Rating_TC12","OptionalCoverageDetails_4","Create Dwelling Fire Full Quote","2019/01/14 20:57:50","2019/01/14 20:58:41","PASS","","",""
"URBAN","","HO_Rating_TC12","OptionalCoverageDetails_5","Create Dwelling Fire Full Quote","2019/01/14 20:58:41","2019/01/14 20:59:38","PASS","","",""
"URBAN","","HO_Rating_TC12","Next","Create Dwelling Fire Full Quote","2019/01/14 20:59:38","2019/01/14 20:59:50","PASS","","",""
"URBAN","","HO_Rating_TC12","AdditionalInterests","Create Dwelling Fire Full Quote","2019/01/14 20:59:50","2019/01/14 21:00:51","PASS","","",""
"URBAN","","HO_Rating_TC12","AdditionalInterests_1","Create Dwelling Fire Full Quote","2019/01/14 21:00:51","2019/01/14 21:01:51","PASS","","",""
"URBAN","","HO_Rating_TC12","Next","Create Dwelling Fire Full Quote","2019/01/14 21:01:51","2019/01/14 21:02:02","PASS","","",""
"URBAN","","HO_Rating_TC12","UnderwritingQuestions","Create Dwelling Fire Full Quote","2019/01/14 21:02:02","2019/01/14 21:02:17","PASS","","",""
"URBAN","","HO_Rating_TC12","CalculatePremium","Create Dwelling Fire Full Quote","2019/01/14 21:02:17","2019/01/14 21:02:45","PASS","","",""
"URBAN","","HO_Rating_TC12","GetPolicyID","Create Dwelling Fire Full Quote","2019/01/14 21:02:45","2019/01/14 21:03:01","PASS","","",""
"URBAN","","HO_Rating_TC12","PremiumSummaryVerification","Create Dwelling Fire Full Quote","2019/01/14 21:03:23","2019/01/14 21:03:23","FAIL","TestCase: HO_Rating_TC12 Tranasction: PremiumSummaryVerification Error: Unknown...","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Rating_TC12_PremiumSummaryVerification_null.jpeg",""
"CloseAndLaunchBrowser","","CloseAndLaunchBrowser","CloseAndLaunchBrowser","CloseAndLaunchBrowser","2019/01/14 21:03:23","2019/01/14 21:03:33","PASS","","",""
"URBAN","","HO_Rating_TC13","Login","Create Dwelling Fire Full Quote","2019/01/14 21:03:33","2019/01/14 21:03:37","PASS","","",""
"URBAN","","HO_Rating_TC13","CreateQuotePolicy","Create Dwelling Fire Full Quote","2019/01/14 21:03:37","2019/01/14 21:04:02","PASS","","",""
"URBAN","","HO_Rating_TC13","ProductInformation","Create Dwelling Fire Full Quote","2019/01/14 21:04:02","2019/01/14 21:07:56","PASS","","",""
"URBAN","","HO_Rating_TC13","PropertyDetails","Create Dwelling Fire Full Quote","2019/01/14 21:07:57","2019/01/14 21:10:24","PASS","","",""
"URBAN","","HO_Rating_TC13","Next","Create Dwelling Fire Full Quote","2019/01/14 21:10:24","2019/01/14 21:10:36","PASS","","",""
"URBAN","","HO_Rating_TC13","CoverageDetails","Create Dwelling Fire Full Quote","2019/01/14 21:10:36","2019/01/14 21:11:33","PASS","","",""
"URBAN","","HO_Rating_TC13","Next","Create Dwelling Fire Full Quote","2019/01/14 21:11:33","2019/01/14 21:11:45","PASS","","",""
"URBAN","","HO_Rating_TC13","OptionalCoverageDetails","Create Dwelling Fire Full Quote","2019/01/14 21:11:45","2019/01/14 21:12:20","PASS","","",""
"URBAN","","HO_Rating_TC13","OptionalCoverageDetails_1","Create Dwelling Fire Full Quote","2019/01/14 21:12:20","2019/01/14 21:12:39","PASS","","",""
"URBAN","","HO_Rating_TC13","Next","Create Dwelling Fire Full Quote","2019/01/14 21:12:39","2019/01/14 21:12:50","PASS","","",""
"URBAN","","HO_Rating_TC13","AdditionalInterests","Create Dwelling Fire Full Quote","2019/01/14 21:12:50","2019/01/14 21:13:56","PASS","","",""
"URBAN","","HO_Rating_TC13","Next","Create Dwelling Fire Full Quote","2019/01/14 21:13:56","2019/01/14 21:14:08","PASS","","",""
"URBAN","","HO_Rating_TC13","UnderwritingQuestions","Create Dwelling Fire Full Quote","2019/01/14 21:14:08","2019/01/14 21:14:22","PASS","","",""
"URBAN","","HO_Rating_TC13","CalculatePremium","Create Dwelling Fire Full Quote","2019/01/14 21:14:22","2019/01/14 21:14:51","PASS","","",""
"URBAN","","HO_Rating_TC13","GetPolicyID","Create Dwelling Fire Full Quote","2019/01/14 21:14:51","2019/01/14 21:15:07","PASS","","",""
"URBAN","","HO_Rating_TC13","PremiumSummaryVerification","Create Dwelling Fire Full Quote","2019/01/14 21:15:29","2019/01/14 21:15:28","FAIL","TestCase: HO_Rating_TC13 Tranasction: PremiumSummaryVerification Error: Unknown...","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Rating_TC13_PremiumSummaryVerification_null.jpeg",""
"CloseAndLaunchBrowser","","CloseAndLaunchBrowser","CloseAndLaunchBrowser","CloseAndLaunchBrowser","2019/01/14 21:15:29","2019/01/14 21:15:38","PASS","","",""
"URBAN","","HO_Rating_TC14","Login","Create Dwelling Fire Full Quote","2019/01/14 21:15:38","2019/01/14 21:15:42","PASS","","",""
"URBAN","","HO_Rating_TC14","CreateQuotePolicy","Create Dwelling Fire Full Quote","2019/01/14 21:15:42","2019/01/14 21:16:07","PASS","","",""
"URBAN","","HO_Rating_TC14","ProductInformation","Create Dwelling Fire Full Quote","2019/01/14 21:16:07","2019/01/14 21:18:40","PASS","","",""
"URBAN","","HO_Rating_TC14","PropertyDetails","Create Dwelling Fire Full Quote","2019/01/14 21:18:40","2019/01/14 21:21:27","PASS","","",""
"URBAN","","HO_Rating_TC14","Next","Create Dwelling Fire Full Quote","2019/01/14 21:21:27","2019/01/14 21:21:39","PASS","","",""
"URBAN","","HO_Rating_TC14","CoverageDetails","Create Dwelling Fire Full Quote","2019/01/14 21:21:39","2019/01/14 21:22:47","PASS","","",""
"URBAN","","HO_Rating_TC14","Next","Create Dwelling Fire Full Quote","2019/01/14 21:22:47","2019/01/14 21:22:59","PASS","","",""
"URBAN","","HO_Rating_TC14","OptionalCoverageDetails","Create Dwelling Fire Full Quote","2019/01/14 21:22:59","2019/01/14 21:23:34","PASS","","",""
"URBAN","","HO_Rating_TC14","OptionalCoverageDetails_1","Create Dwelling Fire Full Quote","2019/01/14 21:23:34","2019/01/14 21:24:30","PASS","","",""
"URBAN","","HO_Rating_TC14","OptionalCoverageDetails_2","Create Dwelling Fire Full Quote","2019/01/14 21:24:30","2019/01/14 21:25:21","PASS","","",""
"URBAN","","HO_Rating_TC14","Next","Create Dwelling Fire Full Quote","2019/01/14 21:25:21","2019/01/14 21:25:33","PASS","","",""
"URBAN","","HO_Rating_TC14","Next","Create Dwelling Fire Full Quote","2019/01/14 21:25:33","2019/01/14 21:25:44","PASS","","",""
"URBAN","","HO_Rating_TC14","UnderwritingQuestions","Create Dwelling Fire Full Quote","2019/01/14 21:25:44","2019/01/14 21:25:59","PASS","","",""
"URBAN","","HO_Rating_TC14","CalculatePremium","Create Dwelling Fire Full Quote","2019/01/14 21:25:59","2019/01/14 21:26:27","PASS","","",""
"URBAN","","HO_Rating_TC14","GetPolicyID","Create Dwelling Fire Full Quote","2019/01/14 21:26:27","2019/01/14 21:26:43","PASS","","",""
"URBAN","","HO_Rating_TC14","PremiumSummaryVerification","Create Dwelling Fire Full Quote","2019/01/14 21:27:05","2019/01/14 21:27:05","FAIL","TestCase: HO_Rating_TC14 Tranasction: PremiumSummaryVerification Error: Unknown...","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Rating_TC14_PremiumSummaryVerification_null.jpeg",""
"CloseAndLaunchBrowser","","CloseAndLaunchBrowser","CloseAndLaunchBrowser","CloseAndLaunchBrowser","2019/01/14 21:27:05","2019/01/14 21:27:15","PASS","","",""
"URBAN","","HO_Rating_TC15","Login","Create Dwelling Fire Full Quote","2019/01/14 21:27:15","2019/01/14 21:27:19","PASS","","",""
"URBAN","","HO_Rating_TC15","CreateQuotePolicy","Create Dwelling Fire Full Quote","2019/01/14 21:27:19","2019/01/14 21:27:44","PASS","","",""
"URBAN","","HO_Rating_TC15","ProductInformation","Create Dwelling Fire Full Quote","2019/01/14 21:27:44","2019/01/14 21:30:16","PASS","","",""
"URBAN","","HO_Rating_TC15","PropertyDetails","Create Dwelling Fire Full Quote","2019/01/14 21:30:16","2019/01/14 21:33:03","PASS","","",""
"URBAN","","HO_Rating_TC15","Next","Create Dwelling Fire Full Quote","2019/01/14 21:33:03","2019/01/14 21:33:15","PASS","","",""
"URBAN","","HO_Rating_TC15","CoverageDetails","Create Dwelling Fire Full Quote","2019/01/14 21:33:15","2019/01/14 21:34:28","PASS","","",""
"URBAN","","HO_Rating_TC15","Next","","2019/01/14 21:34:28","2019/01/14 21:34:40","PASS","","",""
"URBAN","","HO_Rating_TC15","OptionalCoverageDetails","","2019/01/14 21:34:40","2019/01/14 21:35:15","PASS","","",""
"URBAN","","HO_Rating_TC15","OptionalCoverageDetails_1","","2019/01/14 21:35:15","2019/01/14 21:36:11","PASS","","",""
"URBAN","","HO_Rating_TC15","OptionalCoverageDetails_2","","2019/01/14 21:36:11","2019/01/14 21:37:02","PASS","","",""
"URBAN","","HO_Rating_TC15","OptionalCoverageDetails_3","","2019/01/14 21:37:02","2019/01/14 21:37:57","PASS","","",""
"URBAN","","HO_Rating_TC15","Next","","2019/01/14 21:37:57","2019/01/14 21:38:09","PASS","","",""
"URBAN","","HO_Rating_TC15","Next","Create Dwelling Fire Full Quote","2019/01/14 21:38:09","2019/01/14 21:38:21","PASS","","",""
"URBAN","","HO_Rating_TC15","UnderwritingQuestions","Create Dwelling Fire Full Quote","2019/01/14 21:38:21","2019/01/14 21:38:37","PASS","","",""
"URBAN","","HO_Rating_TC15","CalculatePremium","Create Dwelling Fire Full Quote","2019/01/14 21:38:37","2019/01/14 21:39:06","PASS","","",""
"URBAN","","HO_Rating_TC15","GetPolicyID","Create Dwelling Fire Full Quote","2019/01/14 21:39:06","2019/01/14 21:39:22","PASS","","",""
"URBAN","","HO_Rating_TC15","PremiumSummaryVerification","Create Dwelling Fire Full Quote","2019/01/14 21:39:44","2019/01/14 21:39:43","FAIL","TestCase: HO_Rating_TC15 Tranasction: PremiumSummaryVerification Error: Unknown...","file:\\D:\Workspace_PAS_V1\iTAFCommon\URBAN_HO\Resources\Results\\ScreenShots\HO_Rating_TC15_PremiumSummaryVerification_null.jpeg",""
"CloseAndLaunchBrowser","","CloseAndLaunchBrowser","CloseAndLaunchBrowser","CloseAndLaunchBrowser","2019/01/14 21:39:44","2019/01/14 21:39:53","PASS","","",""
"URBAN","","HO_Rating_TC16","Login","Create Dwelling Fire Full Quote","2019/01/14 21:39:53","2019/01/14 21:39:57","PASS","","",""
"URBAN","","HO_Rating_TC16","CreateQuotePolicy","Create Dwelling Fire Full Quote","2019/01/14 21:39:57","2019/01/14 21:40:22","PASS","","",""
"URBAN","","HO_Rating_TC16","ProductInformation","Create Dwelling Fire Full Quote","2019/01/14 21:40:22","2019/01/14 21:43:03","PASS","","",""
"URBAN","","HO_Rating_TC16","PropertyDetails","Create Dwelling Fire Full Quote","2019/01/14 21:43:03","2019/01/14 21:45:33","PASS","","",""
"URBAN","","HO_Rating_TC16","Next","Create Dwelling Fire Full Quote","2019/01/14 21:45:33","2019/01/14 21:45:45","PASS","","",""
"URBAN","","HO_Rating_TC16","CoverageDetails","Create Dwelling Fire Full Quote","2019/01/14 21:45:45","2019/01/14 21:46:53","PASS","","",""
"URBAN","","HO_Rating_TC16","Next","Create Dwelling Fire Full Quote","2019/01/14 21:46:53","2019/01/14 21:47:05","PASS","","",""
"URBAN","","HO_Rating_TC16","OptionalCoverageDetails","Create Dwelling Fire Full Quote","2019/01/14 21:47:05","2019/01/14 21:47:40","PASS","","",""
"","","HO_Rating_TC16","OptionalCoverageDetails_1","Create Dwelling Fire Full Quote","2019/01/14 21:47:40","2019/01/14 21:48:38","PASS","","",""
"","","HO_Rating_TC16","OptionalCoverageDetails_2","Create Dwelling Fire Full Quote","2019/01/14 21:48:38","2019/01/14 21:49:29","PASS","","",""
"","","HO_Rating_TC16","OptionalCoverageDetails_3","Create Dwelling Fire Full Quote","2019/01/14 21:49:29","2019/01/14 21:50:25","PASS","","",""
"","","HO_Rating_TC16","OptionalCoverageDetails_4","Create Dwelling Fire Full Quote","2019/01/14 21:50:25","2019/01/14 21:51:57","PASS","","",""
"","","HO_Rating_TC16","OptionalCoverageDetails_5","Create Dwelling Fire Full Quote","2019/01/14 21:51:57","2019/01/14 21:53:28","PASS","","",""
"","","HO_Rating_TC16","OptionalCoverageDetails_6","Create Dwelling Fire Full Quote","2019/01/14 21:53:28","2019/01/14 21:54:34","PASS","","",""
"","","HO_Rating_TC16","OptionalCoverageDetails_7","Create Dwelling Fire Full Quote","2019/01/14 21:54:34","2019/01/14 21:55:32","PASS","","",""
"","","HO_Rating_TC16","Next","Create Dwelling Fire Full Quote","2019/01/14 21:55:32","2019/01/14 21:55:43","PASS","","",""
"URBAN","","HO_Rating_TC16","Next","Create Dwelling Fire Full Quote","2019/01/14 21:55:43","2019/01/14 21:55:55","PASS","","",""
"URBAN","","HO_Rating_TC16","UnderwritingQuestions","Create Dwelling Fire Full Quote","2019/01/14 21:55:55","2019/01/14 21:56:09","PASS","","",""
